State,District,Monument Name,Type,Category,Latitude,Longitude,TouristRating,Description,History,ImageLink
Telangana,Khammam,Khammam Heritage Site 1,Monument,Mixed,19.5716,77.8075,3.9,Important site 1 in Khammam,Historical/cultural importance in Khammam,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Khammam,Khammam Heritage Site 2,Monument,Mixed,19.6588,80.316,4.1,Important site 2 in Khammam,Historical/cultural importance in Khammam,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Khammam,Khammam Heritage Site 3,Monument,Mixed,18.0462,78.4939,4.8,Important site 3 in Khammam,Historical/cultural importance in Khammam,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Khammam,Khammam Heritage Site 4,Monument,Mixed,16.6161,79.2132,4.7,Important site 4 in Khammam,Historical/cultural importance in Khammam,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Khammam,Khammam Heritage Site 5,Monument,Mixed,15.8453,80.6449,4.5,Important site 5 in Khammam,Historical/cultural importance in Khammam,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Komaram Bheem,Komaram Bheem Heritage Site 1,Monument,Mixed,17.8351,79.2634,4.8,Important site 1 in Komaram Bheem,Historical/cultural importance in Komaram Bheem,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Komaram Bheem,Komaram Bheem Heritage Site 2,Monument,Mixed,16.3043,79.2394,3.7,Important site 2 in Komaram Bheem,Historical/cultural importance in Komaram Bheem,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Komaram Bheem,Komaram Bheem Heritage Site 3,Monument,Mixed,17.9977,79.9937,3.8,Important site 3 in Komaram Bheem,Historical/cultural importance in Komaram Bheem,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Komaram Bheem,Komaram Bheem Heritage Site 4,Monument,Mixed,17.9605,80.5019,4.5,Important site 4 in Komaram Bheem,Historical/cultural importance in Komaram Bheem,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Komaram Bheem,Komaram Bheem Heritage Site 5,Monument,Mixed,17.2293,79.3937,3.7,Important site 5 in Komaram Bheem,Historical/cultural importance in Komaram Bheem,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubabad,Mahabubabad Heritage Site 1,Monument,Mixed,16.0798,78.3742,3.6,Important site 1 in Mahabubabad,Historical/cultural importance in Mahabubabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubabad,Mahabubabad Heritage Site 2,Monument,Mixed,17.6541,79.3316,4.3,Important site 2 in Mahabubabad,Historical/cultural importance in Mahabubabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubabad,Mahabubabad Heritage Site 3,Monument,Mixed,19.6731,80.005,3.6,Important site 3 in Mahabubabad,Historical/cultural importance in Mahabubabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubabad,Mahabubabad Heritage Site 4,Monument,Mixed,17.2014,78.4245,4.8,Important site 4 in Mahabubabad,Historical/cultural importance in Mahabubabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubabad,Mahabubabad Heritage Site 5,Monument,Mixed,18.3381,80.0297,4.2,Important site 5 in Mahabubabad,Historical/cultural importance in Mahabubabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubnagar,Mahabubnagar Heritage Site 1,Monument,Mixed,17.4071,80.0422,4.2,Important site 1 in Mahabubnagar,Historical/cultural importance in Mahabubnagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubnagar,Mahabubnagar Heritage Site 2,Monument,Mixed,19.0494,78.6435,4.1,Important site 2 in Mahabubnagar,Historical/cultural importance in Mahabubnagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubnagar,Mahabubnagar Heritage Site 3,Monument,Mixed,19.6689,77.1331,4.9,Important site 3 in Mahabubnagar,Historical/cultural importance in Mahabubnagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubnagar,Mahabubnagar Heritage Site 4,Monument,Mixed,19.2539,78.0105,4.0,Important site 4 in Mahabubnagar,Historical/cultural importance in Mahabubnagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mahabubnagar,Mahabubnagar Heritage Site 5,Monument,Mixed,16.1518,79.352,4.8,Important site 5 in Mahabubnagar,Historical/cultural importance in Mahabubnagar,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mancherial,Mancherial Heritage Site 1,Monument,Mixed,16.717,79.0642,4.3,Important site 1 in Mancherial,Historical/cultural importance in Mancherial,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mancherial,Mancherial Heritage Site 2,Monument,Mixed,17.7427,77.9508,3.6,Important site 2 in Mancherial,Historical/cultural importance in Mancherial,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mancherial,Mancherial Heritage Site 3,Monument,Mixed,16.3502,78.0465,4.8,Important site 3 in Mancherial,Historical/cultural importance in Mancherial,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mancherial,Mancherial Heritage Site 4,Monument,Mixed,19.7872,78.3155,4.3,Important site 4 in Mancherial,Historical/cultural importance in Mancherial,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mancherial,Mancherial Heritage Site 5,Monument,Mixed,16.7988,80.9985,4.6,Important site 5 in Mancherial,Historical/cultural importance in Mancherial,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medak,Medak Heritage Site 1,Monument,Mixed,17.2888,78.6662,3.5,Important site 1 in Medak,Historical/cultural importance in Medak,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medak,Medak Heritage Site 2,Monument,Mixed,18.3358,77.4574,4.2,Important site 2 in Medak,Historical/cultural importance in Medak,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medak,Medak Heritage Site 3,Monument,Mixed,17.4193,78.4632,4.5,Important site 3 in Medak,Historical/cultural importance in Medak,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medak,Medak Heritage Site 4,Monument,Mixed,19.6347,79.4086,4.2,Important site 4 in Medak,Historical/cultural importance in Medak,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medak,Medak Heritage Site 5,Monument,Mixed,19.5745,78.0991,4.5,Important site 5 in Medak,Historical/cultural importance in Medak,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri Heritage Site 1,Monument,Mixed,19.6349,79.1464,3.7,Important site 1 in Medchal-Malkajgiri,Historical/cultural importance in Medchal-Malkajgiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri Heritage Site 2,Monument,Mixed,19.7714,78.7546,4.7,Important site 2 in Medchal-Malkajgiri,Historical/cultural importance in Medchal-Malkajgiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri Heritage Site 3,Monument,Mixed,16.4366,78.3373,4.9,Important site 3 in Medchal-Malkajgiri,Historical/cultural importance in Medchal-Malkajgiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri Heritage Site 4,Monument,Mixed,17.9326,80.0288,4.3,Important site 4 in Medchal-Malkajgiri,Historical/cultural importance in Medchal-Malkajgiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri Heritage Site 5,Monument,Mixed,18.8107,77.3768,4.6,Important site 5 in Medchal-Malkajgiri,Historical/cultural importance in Medchal-Malkajgiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mulugu,Mulugu Heritage Site 1,Monument,Mixed,15.8077,80.595,3.7,Important site 1 in Mulugu,Historical/cultural importance in Mulugu,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mulugu,Mulugu Heritage Site 2,Monument,Mixed,15.9387,80.374,4.3,Important site 2 in Mulugu,Historical/cultural importance in Mulugu,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mulugu,Mulugu Heritage Site 3,Monument,Mixed,16.8409,79.87,4.9,Important site 3 in Mulugu,Historical/cultural importance in Mulugu,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mulugu,Mulugu Heritage Site 4,Monument,Mixed,17.3566,79.6718,4.5,Important site 4 in Mulugu,Historical/cultural importance in Mulugu,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Mulugu,Mulugu Heritage Site 5,Monument,Mixed,16.8893,79.0183,4.6,Important site 5 in Mulugu,Historical/cultural importance in Mulugu,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nagarkurnool,Nagarkurnool Heritage Site 1,Monument,Mixed,16.3956,78.3898,4.2,Important site 1 in Nagarkurnool,Historical/cultural importance in Nagarkurnool,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nagarkurnool,Nagarkurnool Heritage Site 2,Monument,Mixed,16.5299,79.9244,4.8,Important site 2 in Nagarkurnool,Historical/cultural importance in Nagarkurnool,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nagarkurnool,Nagarkurnool Heritage Site 3,Monument,Mixed,19.6343,79.7338,4.2,Important site 3 in Nagarkurnool,Historical/cultural importance in Nagarkurnool,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nagarkurnool,Nagarkurnool Heritage Site 4,Monument,Mixed,18.2675,80.2344,3.8,Important site 4 in Nagarkurnool,Historical/cultural importance in Nagarkurnool,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nagarkurnool,Nagarkurnool Heritage Site 5,Monument,Mixed,19.3603,79.9104,4.0,Important site 5 in Nagarkurnool,Historical/cultural importance in Nagarkurnool,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nalgonda,Nalgonda Heritage Site 1,Monument,Mixed,18.2166,80.7352,3.7,Important site 1 in Nalgonda,Historical/cultural importance in Nalgonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nalgonda,Nalgonda Heritage Site 2,Monument,Mixed,19.0087,77.0947,4.0,Important site 2 in Nalgonda,Historical/cultural importance in Nalgonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nalgonda,Nalgonda Heritage Site 3,Monument,Mixed,19.5718,79.7642,3.5,Important site 3 in Nalgonda,Historical/cultural importance in Nalgonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nalgonda,Nalgonda Heritage Site 4,Monument,Mixed,18.3107,79.6529,4.7,Important site 4 in Nalgonda,Historical/cultural importance in Nalgonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nalgonda,Nalgonda Heritage Site 5,Monument,Mixed,16.6946,78.7906,3.6,Important site 5 in Nalgonda,Historical/cultural importance in Nalgonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Narayanpet,Narayanpet Heritage Site 1,Monument,Mixed,18.4825,80.2725,4.4,Important site 1 in Narayanpet,Historical/cultural importance in Narayanpet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Narayanpet,Narayanpet Heritage Site 2,Monument,Mixed,18.2114,79.7474,4.7,Important site 2 in Narayanpet,Historical/cultural importance in Narayanpet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Narayanpet,Narayanpet Heritage Site 3,Monument,Mixed,18.005,78.4791,4.3,Important site 3 in Narayanpet,Historical/cultural importance in Narayanpet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Narayanpet,Narayanpet Heritage Site 4,Monument,Mixed,18.8362,78.1875,4.4,Important site 4 in Narayanpet,Historical/cultural importance in Narayanpet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Narayanpet,Narayanpet Heritage Site 5,Monument,Mixed,18.7418,77.8575,3.8,Important site 5 in Narayanpet,Historical/cultural importance in Narayanpet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nirmal,Nirmal Heritage Site 1,Monument,Mixed,17.9533,79.0523,5.0,Important site 1 in Nirmal,Historical/cultural importance in Nirmal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nirmal,Nirmal Heritage Site 2,Monument,Mixed,16.7801,79.6179,4.3,Important site 2 in Nirmal,Historical/cultural importance in Nirmal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nirmal,Nirmal Heritage Site 3,Monument,Mixed,18.91,80.8383,3.7,Important site 3 in Nirmal,Historical/cultural importance in Nirmal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nirmal,Nirmal Heritage Site 4,Monument,Mixed,19.5931,78.5604,4.4,Important site 4 in Nirmal,Historical/cultural importance in Nirmal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nirmal,Nirmal Heritage Site 5,Monument,Mixed,16.1021,80.4918,3.8,Important site 5 in Nirmal,Historical/cultural importance in Nirmal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nizamabad,Nizamabad Heritage Site 1,Monument,Mixed,16.2282,79.3133,4.1,Important site 1 in Nizamabad,Historical/cultural importance in Nizamabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nizamabad,Nizamabad Heritage Site 2,Monument,Mixed,18.0678,79.0173,4.1,Important site 2 in Nizamabad,Historical/cultural importance in Nizamabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nizamabad,Nizamabad Heritage Site 3,Monument,Mixed,17.4709,78.905,3.8,Important site 3 in Nizamabad,Historical/cultural importance in Nizamabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nizamabad,Nizamabad Heritage Site 4,Monument,Mixed,19.0278,77.2933,4.0,Important site 4 in Nizamabad,Historical/cultural importance in Nizamabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Nizamabad,Nizamabad Heritage Site 5,Monument,Mixed,18.0579,80.4795,3.9,Important site 5 in Nizamabad,Historical/cultural importance in Nizamabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Peddapalli,Peddapalli Heritage Site 1,Monument,Mixed,16.9752,80.3338,4.7,Important site 1 in Peddapalli,Historical/cultural importance in Peddapalli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Peddapalli,Peddapalli Heritage Site 2,Monument,Mixed,17.3491,77.4401,4.4,Important site 2 in Peddapalli,Historical/cultural importance in Peddapalli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Peddapalli,Peddapalli Heritage Site 3,Monument,Mixed,18.5117,80.6907,5.0,Important site 3 in Peddapalli,Historical/cultural importance in Peddapalli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Peddapalli,Peddapalli Heritage Site 4,Monument,Mixed,17.1066,77.7737,3.8,Important site 4 in Peddapalli,Historical/cultural importance in Peddapalli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Peddapalli,Peddapalli Heritage Site 5,Monument,Mixed,17.1091,78.6795,4.6,Important site 5 in Peddapalli,Historical/cultural importance in Peddapalli,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Rajanna Sircilla,Rajanna Sircilla Heritage Site 1,Monument,Mixed,17.2576,80.0919,4.5,Important site 1 in Rajanna Sircilla,Historical/cultural importance in Rajanna Sircilla,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Rajanna Sircilla,Rajanna Sircilla Heritage Site 2,Monument,Mixed,17.2645,80.0082,4.2,Important site 2 in Rajanna Sircilla,Historical/cultural importance in Rajanna Sircilla,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Rajanna Sircilla,Rajanna Sircilla Heritage Site 3,Monument,Mixed,16.052,79.4838,3.7,Important site 3 in Rajanna Sircilla,Historical/cultural importance in Rajanna Sircilla,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Rajanna Sircilla,Rajanna Sircilla Heritage Site 4,Monument,Mixed,18.7112,77.534,4.3,Important site 4 in Rajanna Sircilla,Historical/cultural importance in Rajanna Sircilla,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Rajanna Sircilla,Rajanna Sircilla Heritage Site 5,Monument,Mixed,15.8014,78.5616,4.2,Important site 5 in Rajanna Sircilla,Historical/cultural importance in Rajanna Sircilla,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Ranga Reddy,Ranga Reddy Heritage Site 1,Monument,Mixed,17.1707,80.0188,4.9,Important site 1 in Ranga Reddy,Historical/cultural importance in Ranga Reddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Ranga Reddy,Ranga Reddy Heritage Site 2,Monument,Mixed,16.9418,80.6013,4.7,Important site 2 in Ranga Reddy,Historical/cultural importance in Ranga Reddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Ranga Reddy,Ranga Reddy Heritage Site 3,Monument,Mixed,19.4932,77.5603,4.7,Important site 3 in Ranga Reddy,Historical/cultural importance in Ranga Reddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Ranga Reddy,Ranga Reddy Heritage Site 4,Monument,Mixed,15.8463,78.835,4.8,Important site 4 in Ranga Reddy,Historical/cultural importance in Ranga Reddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Ranga Reddy,Ranga Reddy Heritage Site 5,Monument,Mixed,18.7322,80.7831,4.4,Important site 5 in Ranga Reddy,Historical/cultural importance in Ranga Reddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Sangareddy,Sangareddy Heritage Site 1,Monument,Mixed,15.9199,78.1672,3.6,Important site 1 in Sangareddy,Historical/cultural importance in Sangareddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Sangareddy,Sangareddy Heritage Site 2,Monument,Mixed,17.3967,80.6783,3.8,Important site 2 in Sangareddy,Historical/cultural importance in Sangareddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Sangareddy,Sangareddy Heritage Site 3,Monument,Mixed,17.0904,77.6747,3.8,Important site 3 in Sangareddy,Historical/cultural importance in Sangareddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Sangareddy,Sangareddy Heritage Site 4,Monument,Mixed,17.4048,77.824,3.6,Important site 4 in Sangareddy,Historical/cultural importance in Sangareddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Sangareddy,Sangareddy Heritage Site 5,Monument,Mixed,18.2858,77.9463,3.8,Important site 5 in Sangareddy,Historical/cultural importance in Sangareddy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Siddipet,Siddipet Heritage Site 1,Monument,Mixed,17.7809,80.733,4.3,Important site 1 in Siddipet,Historical/cultural importance in Siddipet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Siddipet,Siddipet Heritage Site 2,Monument,Mixed,16.434,79.4738,4.9,Important site 2 in Siddipet,Historical/cultural importance in Siddipet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Siddipet,Siddipet Heritage Site 3,Monument,Mixed,17.8904,77.1246,4.0,Important site 3 in Siddipet,Historical/cultural importance in Siddipet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Siddipet,Siddipet Heritage Site 4,Monument,Mixed,19.0164,80.8722,4.0,Important site 4 in Siddipet,Historical/cultural importance in Siddipet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Siddipet,Siddipet Heritage Site 5,Monument,Mixed,17.8071,79.2096,4.9,Important site 5 in Siddipet,Historical/cultural importance in Siddipet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Suryapet,Suryapet Heritage Site 1,Monument,Mixed,16.9579,80.6645,4.1,Important site 1 in Suryapet,Historical/cultural importance in Suryapet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Suryapet,Suryapet Heritage Site 2,Monument,Mixed,19.7084,78.2113,4.8,Important site 2 in Suryapet,Historical/cultural importance in Suryapet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Suryapet,Suryapet Heritage Site 3,Monument,Mixed,16.7319,79.2763,5.0,Important site 3 in Suryapet,Historical/cultural importance in Suryapet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Suryapet,Suryapet Heritage Site 4,Monument,Mixed,17.9791,77.5984,4.8,Important site 4 in Suryapet,Historical/cultural importance in Suryapet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Suryapet,Suryapet Heritage Site 5,Monument,Mixed,18.9646,80.0397,3.8,Important site 5 in Suryapet,Historical/cultural importance in Suryapet,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Vikarabad,Vikarabad Heritage Site 1,Monument,Mixed,16.0037,79.1377,3.8,Important site 1 in Vikarabad,Historical/cultural importance in Vikarabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Vikarabad,Vikarabad Heritage Site 2,Monument,Mixed,16.3322,79.165,4.4,Important site 2 in Vikarabad,Historical/cultural importance in Vikarabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Vikarabad,Vikarabad Heritage Site 3,Monument,Mixed,17.8145,79.9696,3.8,Important site 3 in Vikarabad,Historical/cultural importance in Vikarabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Vikarabad,Vikarabad Heritage Site 4,Monument,Mixed,16.1978,80.4418,4.6,Important site 4 in Vikarabad,Historical/cultural importance in Vikarabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Vikarabad,Vikarabad Heritage Site 5,Monument,Mixed,16.9245,78.2043,4.6,Important site 5 in Vikarabad,Historical/cultural importance in Vikarabad,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Wanaparthy,Wanaparthy Heritage Site 1,Monument,Mixed,16.9237,80.188,3.8,Important site 1 in Wanaparthy,Historical/cultural importance in Wanaparthy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Wanaparthy,Wanaparthy Heritage Site 2,Monument,Mixed,16.9408,80.9423,4.6,Important site 2 in Wanaparthy,Historical/cultural importance in Wanaparthy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Wanaparthy,Wanaparthy Heritage Site 3,Monument,Mixed,19.1906,78.7635,4.1,Important site 3 in Wanaparthy,Historical/cultural importance in Wanaparthy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Wanaparthy,Wanaparthy Heritage Site 4,Monument,Mixed,17.0698,80.1144,3.9,Important site 4 in Wanaparthy,Historical/cultural importance in Wanaparthy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Wanaparthy,Wanaparthy Heritage Site 5,Monument,Mixed,17.025,77.694,4.8,Important site 5 in Wanaparthy,Historical/cultural importance in Wanaparthy,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Warangal,Warangal Heritage Site 1,Monument,Mixed,19.7985,80.709,3.8,Important site 1 in Warangal,Historical/cultural importance in Warangal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Warangal,Warangal Heritage Site 2,Monument,Mixed,19.4853,79.1549,3.7,Important site 2 in Warangal,Historical/cultural importance in Warangal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Warangal,Warangal Heritage Site 3,Monument,Mixed,17.2167,79.3857,4.2,Important site 3 in Warangal,Historical/cultural importance in Warangal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Warangal,Warangal Heritage Site 4,Monument,Mixed,18.6604,77.8418,4.8,Important site 4 in Warangal,Historical/cultural importance in Warangal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Warangal,Warangal Heritage Site 5,Monument,Mixed,18.936,77.1241,4.7,Important site 5 in Warangal,Historical/cultural importance in Warangal,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Hanamkonda,Hanamkonda Heritage Site 1,Monument,Mixed,16.3507,78.5758,3.6,Important site 1 in Hanamkonda,Historical/cultural importance in Hanamkonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Hanamkonda,Hanamkonda Heritage Site 2,Monument,Mixed,19.2406,78.1047,3.6,Important site 2 in Hanamkonda,Historical/cultural importance in Hanamkonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Hanamkonda,Hanamkonda Heritage Site 3,Monument,Mixed,18.6718,78.1834,3.7,Important site 3 in Hanamkonda,Historical/cultural importance in Hanamkonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Hanamkonda,Hanamkonda Heritage Site 4,Monument,Mixed,17.9347,78.1842,4.9,Important site 4 in Hanamkonda,Historical/cultural importance in Hanamkonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Hanamkonda,Hanamkonda Heritage Site 5,Monument,Mixed,16.8394,77.445,4.4,Important site 5 in Hanamkonda,Historical/cultural importance in Hanamkonda,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri Heritage Site 1,Monument,Mixed,17.7564,77.7885,4.4,Important site 1 in Yadadri Bhuvanagiri,Historical/cultural importance in Yadadri Bhuvanagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri Heritage Site 2,Monument,Mixed,17.5073,77.9302,4.3,Important site 2 in Yadadri Bhuvanagiri,Historical/cultural importance in Yadadri Bhuvanagiri,https://upload.wikimedia.org/wikipedia/commons/a/a3/India_monument.jpg
