state,district,monument_name,latitude,longitude,description,image_link,model_3d_link
Karnataka,Raichur,Raichur Fort,16.2100,77.3500,"An ancient hilltop fort famous for Persian and Arabic inscriptions and its massive stone gateways.",https://commons.wikimedia.org/wiki/Special:FilePath/Raichur_Fort.jpg,N/A

Karnataka,Shivamogga,Keladi Rameshwara Temple,14.2200,75.0100,"A unique 16th-century temple built in the Kadamba-Hoysala style, featuring exquisite wood and stone carvings.",https://commons.wikimedia.org/wiki/Special:FilePath/Keladi_Temple.jpg,N/A
Karnataka,Tumakuru,Devarayanadurga Fort,13.3700,77.2000,"A historic, forested hill fort featuring ancient temples dedicated to Yoga Narasimha and Bhoga Narasimha.",https://commons.wikimedia.org/wiki/Special:FilePath/Devarayanadurga_Fort.jpg,N/A
Karnataka,Udupi,Sri Krishna Temple,13.3400,74.7400,"A world-famous 13th-century temple where devotees worship the deity through a silver-plated window (Kanakana Kindi).",https://commons.wikimedia.org/wiki/Special:FilePath/Udupi_Krishna_Temple.jpg,N/A
Karnataka,Uttara Kannada,Mirjan Fort,14.4800,74.4300,"A beautiful 16th-century laterite coastal fort known for its elegant high walls and lush green cover during monsoons.",https://commons.wikimedia.org/wiki/Special:FilePath/Mirjan_Fort.jpg,N/A
Karnataka,Vijayapura,Gol Gumbaz,16.8200,75.7300,"The monumental 17th-century mausoleum of Mohammed Adil Shah, boasting one of the largest domes in the world.",https://commons.wikimedia.org/wiki/Special:FilePath/Gol_Gumbaz_Bijapur.jpg,N/A
Karnataka,Vijayanagara,Virupaksha Temple Hampi,15.3300,76.4600,"The breathtaking centerpiece of the ruined Vijayanagara Empire capital, a UNESCO World Heritage site.",https://commons.wikimedia.org/wiki/Special:FilePath/Virupaksha_Temple_Hampi.jpg,N/A
Karnataka,Yadgir,Yadgir Fort,16.7600,77.1300,"An impregnable fortress built by the Yadava dynasty, perched on a steep monolithic hill.",https://commons.wikimedia.org/wiki/Special:FilePath/Yadgir_Fort.jpg,N/A
Tamil Nadu,Theni,Bodinayakkanur Palace,10.0100,77.3400,"A stunning 19th-century royal palace of the Bodinayakkanur Zamindars, featuring grand courtyards and exquisite traditional architecture.",http://googleusercontent.com/image_collection/image_retrieval/15196264537829184244,N/A
Tamil Nadu,Tirupathur,Ambur Fort Ruins,12.7800,78.7100,"The historic hilltop remnants of the Ambur Fort, best known for the pivotal 1749 Battle of Ambur during the Carnatic Wars.",http://googleusercontent.com/image_collection/image_retrieval/18126589174955413665,N/A
Karnataka,Ramanagara,Savandurga Fort,12.9190,77.2940,"A massive 16th-century fortification built by Kempegowda, perched atop one of the largest monolithic rock formations in Asia.",http://googleusercontent.com/image_collection/image_retrieval/9548146353867042105,N/A



West Bengal,Alipurduar,Buxa Fort,26.7561,89.5786,"A historic fort in the Buxa Tiger Reserve, infamous for serving as a detention camp during British rule.",https://commons.wikimedia.org/wiki/Special:FilePath/Buxa_Fort.jpg,N/A
West Bengal,Bankura,Rasmancha Bishnupur,23.0768,87.3149,"A spectacular 17th-century brick temple with a unique pyramidal tower, famous for Bengal's terracotta architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha_Bishnupur.jpg,N/A
West Bengal,Birbhum,Visva-Bharati Upasana Griha,23.6816,87.6784,"A breathtaking prayer hall built by Rabindranath Tagore's father, made entirely of Belgian glass and marble.",https://commons.wikimedia.org/wiki/Special:FilePath/Upasana_Griha_Santiniketan.jpg,N/A
West Bengal,Cooch Behar,Cooch Behar Palace,26.3262,89.4418,"A magnificent 19th-century royal palace modeled after Buckingham Palace in London.",https://commons.wikimedia.org/wiki/Special:FilePath/Cooch_Behar_Palace.jpg,N/A
West Bengal,Dakshin Dinajpur,Bangarh Ruins,25.4055,88.5283,"An ancient archaeological site with remains dating back to the Mauryan and Gupta periods.",https://commons.wikimedia.org/wiki/Special:FilePath/Bangarh_Excavation.jpg,N/A
West Bengal,Darjeeling,Ghoom Monastery,27.0094,88.2464,"Built in 1850, it is one of the oldest Tibetan Buddhist monasteries in the region, housing a 15-foot Maitreya Buddha.",https://commons.wikimedia.org/wiki/Special:FilePath/Ghoom_Monastery.jpg,N/A
West Bengal,Hooghly,Hangseshwari Temple,22.9644,88.3970,"A unique 19th-century Hindu temple featuring 13 minaret-like spires resembling lotus flowers.",https://commons.wikimedia.org/wiki/Special:FilePath/Hangseshwari_Temple.jpg,N/A
West Bengal,Howrah,Belur Math,22.6322,88.3563,"The historic headquarters of the Ramakrishna Math, featuring architecture that fuses Hindu, Islamic, and Christian elements.",https://commons.wikimedia.org/wiki/Special:FilePath/Belur_Math.jpg,N/A
West Bengal,Jalpaiguri,Jalpesh Shiva Temple,26.5273,88.8687,"An ancient temple highly revered by the local Rajbanshi community, originally founded by the King of Bhutan.",https://commons.wikimedia.org/wiki/Special:FilePath/Jalpesh_Temple.jpg,N/A
West Bengal,Jhargram,Jhargram Raj Palace,22.4552,86.9944,"An opulent palace of the Malla Deb royal family, combining Italian and Islamic architectural styles.",https://commons.wikimedia.org/wiki/Special:FilePath/Jhargram_Palace.jpg,N/A
West Bengal,Kalimpong,MacFarlane Memorial Church,27.0601,88.4687,"A prominent Gothic-style church built in 1891, dominating the skyline of Kalimpong.",https://commons.wikimedia.org/wiki/Special:FilePath/Macfarlane_Church.jpg,N/A
West Bengal,Kolkata,Victoria Memorial,22.5448,88.3426,"An iconic, massive white marble museum built between 1906 and 1921 dedicated to the memory of Queen Victoria.",https://commons.wikimedia.org/wiki/Special:FilePath/Victoria_Memorial_Kolkata.jpg,N/A
West Bengal,Malda,Adina Mosque,25.1417,88.1633,"Built in 1373 by Sikandar Shah, it was once the largest mosque in the Indian subcontinent.",https://commons.wikimedia.org/wiki/Special:FilePath/Adina_Mosque.jpg,N/A
West Bengal,Murshidabad,Hazarduari Palace,24.1866,88.2678,"The stunning 'Palace of a Thousand Doors' built in 1837 for the Nawab of Bengal.",https://commons.wikimedia.org/wiki/Special:FilePath/Hazarduari_Palace.jpg,N/A
West Bengal,Nadia,Temple of the Vedic Planetarium,23.4240,88.3890,"A massive, under-construction ISKCON temple in Mayapur, slated to be the largest Hindu temple in the world.",https://commons.wikimedia.org/wiki/Special:FilePath/Mayapur_Temple.jpg,N/A
West Bengal,North 24 Parganas,Chandraketugarh Ruins,22.6869,88.6367,"An ancient archaeological site boasting terracotta art that dates back over 2,500 years.",https://commons.wikimedia.org/wiki/Special:FilePath/Chandraketugarh_Ruins.jpg,N/A
West Bengal,Paschim Bardhaman,Kalyaneshwari Temple,23.7853,86.8364,"An ancient 500-year-old Shakti temple deeply associated with the erstwhile kings of Panchet.",https://commons.wikimedia.org/wiki/Special:FilePath/Kalyaneshwari_Temple.jpg,N/A
West Bengal,Paschim Medinipur,Kurumbera Fort,22.3951,87.3243,"A mysterious and beautiful 15th-century laterite stone fort containing an ancient Shiva temple and a mosque.",https://commons.wikimedia.org/wiki/Special:FilePath/Kurumbera_Fort.jpg,N/A
West Bengal,Purba Bardhaman,108 Shiva Temples Kalna,23.2185,88.3688,"A breathtaking complex of 108 identical terracotta temples arranged in two concentric circles.",https://commons.wikimedia.org/wiki/Special:FilePath/108_Shiva_Temples_Kalna.jpg,N/A
West Bengal,Purba Medinipur,Bargabhima Temple,22.2981,87.9234,"An ancient Kali temple in Tamluk combining Buddhist vihara and Hindu Kalinga architectural styles.",https://commons.wikimedia.org/wiki/Special:FilePath/Bargabhima_Temple.jpg,N/A
West Bengal,Purulia,Banda Deul,23.2842,86.6433,"A majestic 11th-century stone temple standing solitary amidst fields, featuring exquisite Rekha Deul architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Banda_Deul.jpg,N/A
West Bengal,South 24 Parganas,Kapil Muni Temple,21.6375,88.0776,"A highly revered temple located at the confluence of the Ganges and the Bay of Bengal on Sagar Island.",https://commons.wikimedia.org/wiki/Special:FilePath/Kapil_Muni_Temple.jpg,N/A

Bihar,Aurangabad,Deo Surya Mandir,24.6533,84.4334,"An exceptionally rare, ancient Sun temple that uniquely faces West instead of East.",https://commons.wikimedia.org/wiki/Special:FilePath/Deo_Surya_Mandir.jpg,N/A
Bihar,Banka,Mandar Hill Ruins,24.8197,87.0195,"A historically and mythologically significant granite hill featuring ancient rock inscriptions and sculptures.",https://commons.wikimedia.org/wiki/Special:FilePath/Mandar_Hill.jpg,N/A
Bihar,Begusarai,Jaimangalagarh,25.5925,86.1367,"An ancient fort and temple complex situated near the Kanwar Lake Bird Sanctuary.",https://commons.wikimedia.org/wiki/Special:FilePath/Jaimangalagarh_Temple.jpg,N/A
Bihar,Bhagalpur,Vikramashila Ruins,25.3283,87.2844,"Extensive ruins of an 8th-century Buddhist learning center established by King Dharmapala.",https://commons.wikimedia.org/wiki/Special:FilePath/Vikramashila_Ruins.jpg,N/A
Bihar,Bhojpur,Jagdishpur Fort,25.4745,84.4258,"The historical fortress of Babu Veer Kunwar Singh, a prominent leader of the 1857 Indian Rebellion.",https://commons.wikimedia.org/wiki/Special:FilePath/Jagdishpur_Fort.jpg,N/A
Bihar,Buxar,Buxar Fort,25.5786,83.9789,"An ancient fort located along the Ganges, famous for the historical Battle of Buxar in 1764.",https://commons.wikimedia.org/wiki/Special:FilePath/Buxar_Fort.jpg,N/A
Bihar,Darbhanga,Darbhanga Raj Fort,26.1627,85.8970,"A sprawling 19th-century royal complex of the Khandavala dynasty, featuring European and Mughal architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Darbhanga_Fort.jpg,N/A
Bihar,East Champaran,Kesariya Stupa,26.3384,84.8803,"Believed to be the tallest and largest Buddhist stupa in the world, dating back to the 3rd century BCE.",https://commons.wikimedia.org/wiki/Special:FilePath/Kesariya_Stupa.jpg,N/A
Bihar,Gaya,Mahabodhi Temple,24.6959,84.9914,"A UNESCO World Heritage site marking the exact location where the Buddha attained enlightenment.",https://commons.wikimedia.org/wiki/Special:FilePath/Mahabodhi_Temple_Gaya.jpg,https://sketchfab.com/3d-models/mahabodhi-temple
Bihar,Gopalganj,Thawe Mandir,26.3150,84.4533,"A historic and highly revered Hindu temple dedicated to Goddess Durga, surrounded by a dense forest.",https://commons.wikimedia.org/wiki/Special:FilePath/Thawe_Mandir.jpg,N/A
Bihar,Jamui,Minto Tower,24.8622,86.1481,"A commemorative clock tower built in 1909 by the Maharaja of Gidhaur to honor the British Viceroy Lord Minto.",https://commons.wikimedia.org/wiki/Special:FilePath/Minto_Tower.jpg,N/A
Bihar,Jehanabad,Barabar Caves,25.0053,85.0633,"The oldest surviving rock-cut caves in India, dating from the Maurya Empire, famous for their highly polished interiors.",https://commons.wikimedia.org/wiki/Special:FilePath/Barabar_Caves.jpg,N/A
Bihar,Kaimur,Mundeshwari Temple,25.0514,83.5828,"One of the oldest functional Hindu temples in India, built in 108 CE, dedicated to Lord Shiva and Shakti.",https://commons.wikimedia.org/wiki/Special:FilePath/Mundeshwari_Temple.jpg,N/A

Bihar,Lakhisarai,Ashok Dham Temple,25.1700,86.0900,"A modern but highly significant temple complex built around an ancient, massive Shiva Lingam discovered underground.",https://commons.wikimedia.org/wiki/Special:FilePath/Ashok_Dham.jpg,N/A
Bihar,Madhepura,Singheshwar Sthan,25.9751,86.8115,"A highly revered ancient Shiva temple with deep mythological connections to the sage Shringi.",https://commons.wikimedia.org/wiki/Special:FilePath/Singheshwar_Temple.jpg,N/A
Bihar,Madhubani,Kapileshwar Sthan,26.3377,86.0694,"An ancient Shiva temple believed to have been established by the Vedic sage Kapila.",https://commons.wikimedia.org/wiki/Special:FilePath/Kapileshwar_Sthan.jpg,N/A
Bihar,Munger,Munger Fort,25.3855,86.4593,"A historic fort built on a rocky hillock along the Ganges, historically significant during the rule of Mir Qasim.",https://commons.wikimedia.org/wiki/Special:FilePath/Munger_Fort.jpg,N/A
Bihar,Muzaffarpur,Garib Nath Temple,26.1197,85.3905,"A prominent and bustling Shiva temple, often referred to as the 'Deoghar of Bihar'.",https://commons.wikimedia.org/wiki/Special:FilePath/Garib_Nath_Temple.jpg,N/A
Bihar,Nalanda,Nalanda University Ruins,25.1373,85.4430,"A UNESCO site encompassing the vast red-brick ruins of one of the world's most ancient and prestigious residential universities.",https://commons.wikimedia.org/wiki/Special:FilePath/Nalanda_Ruins.jpg,N/A

Bihar,Patna,Golghar,25.6203,85.1372,"A massive, beehive-shaped granary built by the British in 1786 offering a panoramic view of the Ganges.",https://commons.wikimedia.org/wiki/Special:FilePath/Golghar_Patna.jpg,N/A
Bihar,Purnia,Jalalgarh Fort,25.9900,87.5000,"A ruined 18th-century Islamic fort built to protect the region from Nepalese invasions.",https://commons.wikimedia.org/wiki/Special:FilePath/Jalalgarh_Fort.jpg,N/A
Bihar,Rohtas,Rohtasgarh Fort,24.6346,83.9102,"A massive and impregnable ancient hill fort historically associated with King Harishchandra and Sher Shah Suri.",https://commons.wikimedia.org/wiki/Special:FilePath/Rohtasgarh_Fort.jpg,N/A
Bihar,Saharsa,Sun Temple Kandaha,25.8800,86.5900,"An ancient 14th-century Sun temple featuring exquisite stone carvings from the Karnata dynasty era.",https://commons.wikimedia.org/wiki/Special:FilePath/Kandaha_Sun_Temple.jpg,N/A
Bihar,Samastipur,Vidyapati Dham,25.6200,85.8800,"A temple dedicated to Lord Shiva, intimately associated with the legendary Maithili poet Vidyapati.",https://commons.wikimedia.org/wiki/Special:FilePath/Vidyapati_Dham.jpg,N/A
Bihar,Saran,Chirand Archaeological Site,25.7483,84.8344,"An extremely significant Neolithic archaeological site dating back to 2500 BCE.",https://commons.wikimedia.org/wiki/Special:FilePath/Chirand_Excavation.jpg,N/A
Bihar,Sheikhpura,Girihinda Mountain Temple,25.1300,85.8500,"A historic hilltop Shiva temple known locally for its panoramic views of the surrounding plains.",https://commons.wikimedia.org/wiki/Special:FilePath/Girihinda_Temple.jpg,N/A

Bihar,Sitamarhi,Janaki Mandir,26.5960,85.4890,"A beautiful temple built at the site traditionally believed to be the birthplace of Goddess Sita.",https://commons.wikimedia.org/wiki/Special:FilePath/Janaki_Mandir_Sitamarhi.jpg,N/A
Bihar,Siwan,No major monument,26.2200,84.3600,"Known as the birthplace of India's first President, Dr. Rajendra Prasad, but lacks major ancient architectural monuments.",N/A,N/A

Bihar,Vaishali,Ashoka Pillar Kolhua,26.0125,85.1119,"An exceptionally well-preserved pillar erected by Emperor Ashoka, topped with a single, majestic lion facing north.",https://commons.wikimedia.org/wiki/Special:FilePath/Ashoka_Pillar_Vaishali.jpg,N/A
Bihar,West Champaran,Lauriya Nandangarh,26.9942,84.4069,"An ancient site featuring a pristine Ashokan pillar alongside massive, unexcavated Buddhist stupas.",https://commons.wikimedia.org/wiki/Special:FilePath/Lauriya_Nandangarh.jpg,N/A
West Bengal,Uttar Dinajpur,Bhairabi Temple Bindole,25.7600,88.0800,"An ancient and exquisitely carved terracotta Shakti temple, standing as a testament to medieval Bengali temple architecture.",http://googleusercontent.com/image_collection/image_retrieval/2285211852096022164,N/A
Bihar,Araria,Madaneshwar Shiv Temple,26.2100,87.4100,"A highly revered ancient Shiva temple in Madanpur, deeply intertwined with the spiritual history of the Mithila region.",http://googleusercontent.com/image_collection/image_retrieval/12594640680625026484,N/A
Bihar,Arwal,Madhushrava Shiva Temple,25.2100,84.6200,"An ancient, sacred Shiva temple situated in a scenic grove, historically significant for local pilgrims.",http://googleusercontent.com/image_collection/image_retrieval/9957471457278363899,N/A
Bihar,Katihar,Gorakhnath Temple Manihari,25.3300,87.6200,"An ancient and historic temple located on the banks of the Ganges, traditionally associated with the Nath Yogi sect.",http://googleusercontent.com/image_collection/image_retrieval/278837891223787448,N/A
Bihar,Khagaria,Katyayani Asthan,25.5400,86.6200,"A legendary ancient temple complex dedicated to Goddess Katyayani, located deeply within the Kosi river basin forests.",http://googleusercontent.com/image_collection/image_retrieval/14427586778570697244,N/A
Bihar,Kishanganj,Khagra Estate Palace Ruins,26.1000,87.9400,"The historic ruined remnants of the palace of the Nawab of Khagra, reflecting the medieval Surjapuri architectural legacy.",http://googleusercontent.com/image_collection/image_retrieval/1890577800893993641,N/A
Bihar,Nawada,Gunawan Ji Tirth,24.8900,85.5400,"An incredibly ancient and sacred Jain pilgrimage site where Gandhar Gautam Swami is believed to have attained Keval Gyan.",http://googleusercontent.com/image_collection/image_retrieval/16334014364828834585,N/A
Bihar,Sheohar,Deokuli Dham,26.5400,85.2900,"A prominent and ancient Shiva temple complex where local lore claims the Pandavas sought refuge during their exile.",http://googleusercontent.com/image_collection/image_retrieval/497938308326717236,N/A
Bihar,Supaul,Tilakeshwar Mahadev Mandir,26.1500,86.6000,"An ancient, deeply revered Shiva shrine in the Kosi region, maintaining local spiritual heritage against decades of floods.",http://googleusercontent.com/image_collection/image_retrieval/10100407617877426900,N/A



Jharkhand,Bokaro,No major monument,23.7900,86.1500,"A highly industrialized district known as the 'Steel City', lacking classified ancient monuments.",N/A,N/A
Jharkhand,Chatra,Bhadrakali Temple Itkhori,24.1200,85.1500,"An ancient temple complex featuring Hindu, Jain, and Buddhist archaeological artifacts from the 9th century.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhadrakali_Temple_Itkhori.jpg,N/A
Jharkhand,Deoghar,Baidyanath Jyotirlinga Temple,24.4925,86.6990,"A highly sacred Hindu pilgrimage site, one of the twelve Jyotirlingas, featuring a cluster of 22 ancient temples.",https://commons.wikimedia.org/wiki/Special:FilePath/Baidyanath_Temple_Deoghar.jpg,N/A
Jharkhand,Dhanbad,No major monument,23.8000,86.4300,"The 'Coal Capital of India'; primarily an industrial and mining hub without major historical built heritage.",N/A,N/A
Jharkhand,Dumka,Maluti Temples,24.1600,87.6900,"A group of 72 surviving ancient terracotta temples out of the original 108, built by the Baj Basanta dynasty.",https://commons.wikimedia.org/wiki/Special:FilePath/Maluti_Temples.jpg,N/A
Jharkhand,East Singhbhum,Rankini Temple,22.6200,86.4200,"An ancient and highly revered tribal Shakti temple located in the dense forests of Jadugora.",https://commons.wikimedia.org/wiki/Special:FilePath/Rankini_Temple.jpg,N/A
Jharkhand,Garhwa,Banshidhar Temple,24.3000,83.4800,"A historic temple in Nagar Untari housing a massive, centuries-old idol of Lord Krishna made of pure gold.",https://commons.wikimedia.org/wiki/Special:FilePath/Banshidhar_Temple.jpg,N/A
Jharkhand,Giridih,Parasnath Temple,23.9600,86.0300,"Located on Shikharji, the highest mountain in Jharkhand, it is the most important pilgrimage site for Jains globally.",https://commons.wikimedia.org/wiki/Special:FilePath/Parasnath_Hill_Temple.jpg,N/A
Jharkhand,Godda,Yogini Temple,24.8300,87.2100,"An ancient Tantric temple associated with the Maharabharata era, hidden within a mystical hilltop cave.",https://commons.wikimedia.org/wiki/Special:FilePath/Yogini_Temple_Godda.jpg,N/A
Jharkhand,Gumla,Navratangarh Fort,22.9500,84.8800,"The ruined, multi-storied historic seat of the Nagvanshi kings, recognized as an archaeological heritage site.",https://commons.wikimedia.org/wiki/Special:FilePath/Navratangarh_Fort.jpg,N/A
Jharkhand,Hazaribagh,Pankri Barwadih Megaliths,23.9500,85.3900,"A prehistoric megalithic site featuring ancient astronomical stone circles used as a solar calendar.",https://commons.wikimedia.org/wiki/Special:FilePath/Pankri_Barwadih_Megaliths.jpg,N/A
Jharkhand,Jamtara,No major monument,23.9600,86.8000,"A heavily forested and agricultural district lacking major officially classified historical structures.",N/A,N/A
Jharkhand,Khunti,Ulihatu,23.1000,85.3400,"The historically significant birthplace of the legendary tribal freedom fighter Bhagwan Birsa Munda.",https://commons.wikimedia.org/wiki/Special:FilePath/Ulihatu_Birsa_Munda.jpg,N/A
Jharkhand,Koderma,Dhwajadhari Hill Temple,24.4600,85.6000,"An ancient hilltop Shiva temple requiring a steep climb, holding deep mythological significance.",https://commons.wikimedia.org/wiki/Special:FilePath/Dhwajadhari_Hill.jpg,N/A
Jharkhand,Latehar,Palamu Forts,23.8900,84.2200,"Twin ruined forts built by the Chero dynasty deep within the Betla National Park.",https://commons.wikimedia.org/wiki/Special:FilePath/Palamu_Fort.jpg,N/A
Jharkhand,Lohardaga,Korambe Temple,23.4400,84.6800,"An ancient tribal temple often referred to as the 'Haldighati of Chotanagpur' due to its bloody historical battles.",https://commons.wikimedia.org/wiki/Special:FilePath/Korambe_Temple.jpg,N/A
Jharkhand,Pakur,Martello Tower Pakur,24.6300,87.8400,"A rare 19th-century British defense tower built specifically to suppress the Santhal Rebellion of 1855.",https://commons.wikimedia.org/wiki/Special:FilePath/Martello_Tower_Pakur.jpg,N/A
Jharkhand,Palamu,Shahpur Fort,24.0300,84.0600,"An 18th-century ruined fort built by King Gopal Rai on the banks of the Koel River.",https://commons.wikimedia.org/wiki/Special:FilePath/Shahpur_Fort_Palamu.jpg,N/A
Jharkhand,Ramgarh,Rajrappa Chhinnamasta Temple,23.6300,85.6200,"An incredibly ancient Tantric Shakti Peeth situated at the dramatic confluence of the Bhera and Damodar rivers.",https://commons.wikimedia.org/wiki/Special:FilePath/Chhinnamasta_Temple_Rajrappa.jpg,N/A
Jharkhand,Ranchi,Jagannath Temple Ranchi,23.3100,85.3000,"A beautiful 17th-century hilltop temple built by the Nagvanshi king Ani Nath Shahdeo, styled after the Puri temple.",https://commons.wikimedia.org/wiki/Special:FilePath/Jagannath_Temple_Ranchi.jpg,N/A
Jharkhand,Sahebganj,Jami Masjid Rajmahal,25.0400,87.8300,"A grand 16th-century mosque built by Raja Man Singh when Rajmahal was the capital of Bengal, Bihar, and Orissa.",https://commons.wikimedia.org/wiki/Special:FilePath/Jami_Masjid_Rajmahal.jpg,N/A
Jharkhand,Seraikela Kharsawan,Seraikela Palace,22.7000,85.9300,"The historic 300-year-old royal residence of the Singh Deo dynasty, the birthplace of the famous Chhau dance.",https://commons.wikimedia.org/wiki/Special:FilePath/Seraikela_Palace.jpg,N/A
Jharkhand,Simdega,Ramrekha Dham,22.6100,84.2600,"A highly revered ancient cave shrine where Lord Rama, Sita, and Lakshmana are believed to have spent time during their exile.",https://commons.wikimedia.org/wiki/Special:FilePath/Ramrekha_Dham.jpg,N/A
Jharkhand,West Singhbhum,Mahadev Sal Temple,22.5600,85.2900,"A highly venerated ancient Shiva temple located deep inside the dense Saranda Forest.",https://commons.wikimedia.org/wiki/Special:FilePath/Mahadev_Sal.jpg,N/A
Chhattisgarh,Balod,Ganga Maiya Temple,20.7300,81.2000,"A prominent and highly revered temple located in Jhalmala that originated as a small tribal shrine.",https://commons.wikimedia.org/wiki/Special:FilePath/Ganga_Maiya_Temple.jpg,N/A
Chhattisgarh,Baloda Bazar,Girodhpuri Dham,21.4300,82.2600,"The birthplace of Guru Ghasidas, featuring the Jaitkham, a towering white concrete structure taller than the Qutub Minar.",https://commons.wikimedia.org/wiki/Special:FilePath/Girodhpuri_Jaitkham.jpg,N/A
Chhattisgarh,Balrampur,Dipadih Ancient Temples,23.5000,83.1800,"An extensive 8th-century archaeological site featuring ruined Shaivite and Shakta stone temples.",https://commons.wikimedia.org/wiki/Special:FilePath/Dipadih_Ruins.jpg,N/A
Chhattisgarh,Bastar,Bastar Palace,19.0800,82.0200,"The historical royal headquarters of the Kakatiya dynasty in Jagdalpur, featuring intricate wood carvings.",https://commons.wikimedia.org/wiki/Special:FilePath/Bastar_Palace.jpg,N/A
Chhattisgarh,Bemetara,No major monument,21.7000,81.5500,"An agrarian district formed recently; lacks historically classified major architectural monuments.",N/A,N/A
Chhattisgarh,Bijapur,No major monument,18.7900,80.8100,"Renowned for the Indravati National Park and tribal culture; lacks major built historical monuments.",N/A,N/A
Chhattisgarh,Bilaspur,Malhar Archaeological Site,21.8900,82.2700,"One of the oldest towns in Chhattisgarh, featuring ruins of ancient mud forts and the 12th-century Pataleshwar temple.",https://commons.wikimedia.org/wiki/Special:FilePath/Malhar_Pataleshwar_Temple.jpg,N/A
Chhattisgarh,Dantewada,Danteshwari Temple,18.8900,81.3500,"A 14th-century Shakti Peeth built by the Chalukya kings, serving as the cultural epicenter of the Bastar region.",https://commons.wikimedia.org/wiki/Special:FilePath/Danteshwari_Temple.jpg,N/A
Chhattisgarh,Dhamtari,No major monument,20.7100,81.5500,"Known for the massive Gangrel Dam on the Mahanadi river, but lacks officially classified ancient monuments.",N/A,N/A
Chhattisgarh,Durg,Devbaloda Shiva Temple,21.2100,81.3600,"A spectacular 13th-century Kalachuri-era stone temple dedicated to Lord Shiva, featuring intricate exterior carvings.",https://commons.wikimedia.org/wiki/Special:FilePath/Devbaloda_Temple.jpg,N/A
Chhattisgarh,Gariaband,Rajiv Lochan Temple,20.9600,81.8700,"An 8th-century Vishnu temple in Rajim, known as the 'Prayag of Chhattisgarh', boasting excellent Chalukyan architecture.",https://commons.wikimedia.org/wiki/Special:FilePath/Rajiv_Lochan_Temple.jpg,N/A
Chhattisgarh,Gaurela-Pendra-Marwahi,No major monument,22.7500,81.9500,"A newly created, heavily forested district lacking formally classified ancient historical structures.",N/A,N/A
Chhattisgarh,Janjgir-Champa,Vishnu Mandir Janjgir,22.0100,82.5600,"An uncompleted yet stunning 12th-century temple built by the Kalachuri kings, completely covered in intricate stone sculptures.",https://commons.wikimedia.org/wiki/Special:FilePath/Vishnu_Mandir_Janjgir.jpg,N/A
Chhattisgarh,Jashpur,Kailash Gufa,22.8800,83.8200,"An ancient rock-cut cave ashram nestled deep within dense forests, complete with natural waterfalls.",https://commons.wikimedia.org/wiki/Special:FilePath/Kailash_Gufa.jpg,N/A
Chhattisgarh,Kabirdham,Bhoramdeo Temple,22.1000,81.1400,"Often called the 'Khajuraho of Chhattisgarh', a magnificent 11th-century Nagar-style temple hidden in the Satpura hills.",https://commons.wikimedia.org/wiki/Special:FilePath/Bhoramdeo_Temple.jpg,N/A
Chhattisgarh,Kanker,Kanker Palace,20.2700,81.4900,"The 20th-century colonial-style royal residence of the ruling family of the erstwhile Kanker State.",https://commons.wikimedia.org/wiki/Special:FilePath/Kanker_Palace.jpg,N/A
Chhattisgarh,Khairagarh-Chhuikhadan-Gandai,Khairagarh Palace,21.4200,80.9700,"The historic palace of the Khairagarh royals, donated to establish Asia's first university dedicated solely to music and fine arts.",https://commons.wikimedia.org/wiki/Special:FilePath/Indira_Kala_Sangeet_Vishwavidyalaya.jpg,N/A
Chhattisgarh,Kondagaon,No major monument,19.5900,81.6600,"Famous globally for its Bell Metal (Dhokra) craft and tribal artisans, but lacks large built monuments.",N/A,N/A
Chhattisgarh,Korba,Pali Shiva Temple,22.3600,82.5900,"An ancient 9th-century temple built by King Vikramaditya of the Bana dynasty, situated on the banks of a large pond.",https://commons.wikimedia.org/wiki/Special:FilePath/Pali_Shiva_Temple.jpg,N/A
Chhattisgarh,Koriya,No major monument,23.2500,82.5500,"A district celebrated for the Amrit Dhara waterfall and natural beauty rather than historical monuments.",N/A,N/A
Chhattisgarh,Mahasamund,Lakshmana Temple Sirpur,21.3900,82.1900,"One of the finest brick temples in India, built in the 7th century, featuring immaculate red terracotta carvings.",https://commons.wikimedia.org/wiki/Special:FilePath/Lakshmana_Temple_Sirpur.jpg,N/A
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,No major monument,23.2100,82.2000,"A newly carved, coal-rich and forested district without major historical built heritage.",N/A,N/A
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,No major monument,20.6600,80.7400,"A newly formed tribal district focusing on agriculture and forestry, lacking monumental structures.",N/A,N/A
Chhattisgarh,Mungeli,Madku Dweep Ruins,21.8400,81.8700,"An island in the Shivnath river featuring the archaeological ruins of 19 ancient Kalachuri-era Shiva temples.",https://commons.wikimedia.org/wiki/Special:FilePath/Madku_Dweep_Ruins.jpg,N/A
Chhattisgarh,Narayanpur,No major monument,19.7100,81.2500,"A deeply forested, indigenous tribal heartland without major formally classified built monuments.",N/A,N/A
