86,Famous Forts,Jaigarh Fort built by whom?,Maharaja Jai Singh,Maharaja Sawai Jai Singh,Maharaja Umaid Singh,Maharaja Ganga Singh,Maharaja Jai Singh
87,Famous Forts,Nahargarh Fort purpose?,Palace and Defense,Temple,Lake,Museum,Palace and Defense
88,Famous Forts,Junagarh Fort architecture style?,Rajput Architecture,Mughal,Colonial,Dravidian,Rajput Architecture
89,Famous Forts,Taragarh Fort also called?,Star Fort,Lake Fort,Sun Fort,Golden Fort,Star Fort
90,Palaces,City Palace Jaipur gardens?,Yes,No,Partial,Planned,Yes
91,Palaces,City Palace Udaipur also called?,City Palace of Lakes,City Palace of Rajputs,Lake Palace,Mewar Palace,City Palace of Lakes
92,Palaces,Hawa Mahal nickname?,Palace of Winds,Palace of Lakes,Palace of Mirrors,Palace of Kings,Palace of Winds
93,Palaces,Jal Mahal also called?,Water Palace,Lake Palace,River Palace,Lake Mahal,Water Palace
94,Palaces,Umaid Bhawan Palace completed in which year?,1943,1940,1945,1935,1943
95,Palaces,Lake Palace built in which century?,18th,17th,19th,20th,18th
96,Temples,Dilwara Temples located in which state?,Rajasthan,Gujarat,Himachal Pradesh,Karnataka,Rajasthan
97,Temples,Brahma Temple Pushkar famous for which festival?,Pushkar Camel Fair,Diwali,Holi,Navaratri,Pushkar Camel Fair
98,Temples,Eklingji Temple complex style?,Rajput Architecture,Mughal,Dravidian,Colonial,Rajput Architecture
99,Temples,Ranakpur Jain Temple dedicated to which religion?,Jainism,Hinduism,Buddhism,Sikhism,Jainism
100,Stepwells,Chand Baori built for?,Water Storage and Stepwell,Lake,Lake Palace,Temple,Water Storage and Stepwell

QuestionID,Category,Question,OptionA,OptionB,OptionC,OptionD,Answer
1,Monasteries,Rumtek Monastery is located in which district?,Gangtok,Pelling,Yuksom,Namchi,Gangtok
2,Monasteries,Pemayangtse Monastery belongs to which Buddhist sect?,Nyingma,Kagyu,Sakya,Gelug,Nyingma
3,Monasteries,Tashiding Monastery is famous for?,Annual Bumchu Festival,Prayer Wheels,Golden Roof,Monk Training,Annual Bumchu Festival
4,Monasteries,Enchey Monastery located near?,Gangtok,Pelling,Yuksom,Namchi,Gangtok
5,Monasteries,Phodong Monastery built in which century?,18th,17th,19th,16th,18th
6,Monasteries,Ralang Monastery famous for?,Mahayana Buddhism,Theravada Buddhism,Vajrayana Buddhism,Tibetan Buddhism,Vajrayana Buddhism
7,Temples,Kirateshwar Mahadev Temple dedicated to?,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Ganesha,Lord Shiva
8,Temples,Hanuman Tok is a temple dedicated to?,Lord Hanuman,Lord Shiva,Lord Krishna,Lord Vishnu,Lord Hanuman
9,Temples,Ganesh Tok is located in which city?,Gangtok,Yuksom,Pelling,Namchi,Gangtok
10,Cultural & Historic,The Namgyal Institute of Tibetology is important for?,Tibetan Culture,Buddhist Monks,Himalayan Wildlife,Mountain Geography,Tibetan Culture
11,Cultural & Historic,Rabdentse Ruins were the capital of Sikkim during which period?,17th–18th Century,16th–17th Century,18th–19th Century,15th–16th Century,17th–18th Century
12,Memorials,Tashi View Point Monument offers view of?,Kanchenjunga,Teesta River,Lachung Valley,Pelling,Kanchanjunga
13,Memorials,War Memorial Gangtok dedicated to?,Indian Army Soldiers,Tibetan Monks,Himalayan Explorers,Local Kings,Indian Army Soldiers
14,Cultural Heritage,Yuksom Coronation Throne significance?,First King Coronation,Monastery Foundation,Buddha Statue Inauguration,Lake Temple,First King Coronation
15,Monasteries,Rumtek Monastery also known as?,Dharmachakra Centre,Golden Monastery,Red Monastery,White Monastery,Dharmachakra Centre
16,Monasteries,Pemayangtse Monastery located near?,Pelling,Gangtok,Yuksom,Namchi,Pelling
17,Monasteries,Tashiding Monastery on which hill?,Tashiding Hill,Ralang Hill,Phodong Hill,Pelling Hill,Tashiding Hill
18,Monasteries,Enchey Monastery built in which century?,19th,18th,17th,20th,19th
19,Monasteries,Phodong Monastery sect?,Kagyu,Nyingma,Sakya,Gelug,Kagyu
20,Monasteries,Ralang Monastery also called?,Ralong Monastery,Ralang Gompa,Enchey Monastery,Phodong Monastery,Ralong Monastery
21,Temples,Kirateshwar Mahadev Temple festival celebrated?,Maha Shivaratri,Diwali,Holi,Rama Navami,Maha Shivaratri
22,Temples,Hanuman Tok also known for?,Scenic Views,Buddhist Rituals,Coronation,Buddha Statue,Scenic Views
23,Temples,Ganesh Tok located at height of?,2000 m,1700 m,1600 m,1800 m,1700 m
24,Cultural & Historic,Namgyal Institute founded in which year?,1958,1965,1945,1970,1958
25,Cultural & Historic,Rabdentse Ruins destroyed by?,Gurkhas,British,Chinese,Mughal,Gurkhas
26,Memorials,Tashi View Point famous for sunrise or sunset?,Sunrise,Sunset,Both,Neither,Sunrise
27,Memorials,War Memorial Gangtok located near?,MG Marg,Gangtok Lake,Yuksom,Namchi,MG Marg
28,Cultural Heritage,Yuksom Coronation Throne also called?,The Throne of First King,King’s Seat,Coronation Stone,Monarch Seat,The Throne of First King
29,Monasteries,Rumtek Monastery head lama?,Karmapa,Lama Rinchen,Lama Dorjee,Lama Tenzin,Karmapa
30,Monasteries,Pemayangtse Monastery famous for?,Frescoes and Sculptures,Prayer Wheels,Golden Roof,Monastic Library,Frescoes and Sculptures
31,Monasteries,Tashiding Monastery main deity?,Padmasambhava,Buddha,Shiva,Vishnu,Padmasambhava
32,Monasteries,Enchey Monastery annual festival?,Chaam Dance,Festival of Lights,Losar,Diwali,Chaam Dance
33,Monasteries,Phodong Monastery renovated in which century?,18th,19th,20th,17th,19th
34,Monasteries,Ralang Monastery famous for which ritual?,Masked Dance,Prayer Wheels,Buddha Statue,Golden Roof,Masked Dance
35,Temples,Kirateshwar Mahadev Temple located on bank of?,River Teesta,River Rangit,River Dikchu,Lake Pelling,River Teesta
36,Temples,Hanuman Tok offers view of?,Gangtok City,Kanchenjunga,Teesta Valley,Pelling,Gangtok City
37,Temples,Ganesh Tok built in which century?,20th,19th,18th,17th,20th
38,Cultural & Historic,Namgyal Institute library famous for?,Buddhist Texts,Himalayan Maps,Local History,Ancient Coins,Buddhist Texts
39,Cultural & Historic,Rabdentse Ruins include?,Palace and Fort,Temple and Monastery,Lake and Stepwell,Fort and Stepwell,Palace and Fort
40,Memorials,Tashi View Point nearby town?,Gangtok,Yuksom,Pelling,Namchi,Gangtok
41,Memorials,War Memorial Gangtok dedicated in which year?,1992,1985,2000,1978,1992
42,Cultural Heritage,Yuksom Coronation Throne located in which town?,Yuksom,Gangtok,Pelling,Namchi,Yuksom
43,Monasteries,Rumtek Monastery famous for?,Golden Roof,White Wall,Prayer Hall,Library,Golden Roof
44,Monasteries,Pemayangtse Monastery rebuilt by?,Chogyal Phuntsog Namgyal,Chogyal Tenzing Namgyal,Lama Dorjee,Monk Sangay,Chogyal Phuntsog Namgyal
45,Monasteries,Tashiding Monastery main hall called?,Dukhang,Gompa,Chorten,Prayer Hall,Dukhang
46,Monasteries,Enchey Monastery rebuilt in which century?,19th,20th,18th,17th,19th
47,Monasteries,Phodong Monastery also called?,Phodong Gompa,Phodong Khang,Phodong Ling,Phodong Chorten,Phodong Gompa
48,Monasteries,Ralang Monastery located near?,Rangpo,Gangtok,Yuksom,Namchi,Rangpo
49,Temples,Kirateshwar Mahadev Temple style?,Nagara,Dravidian,Pagoda,Rajput,Nagara
50,Temples,Hanuman Tok known for?,Scenic View and Devotion,Coronation,Buddha Statue,Stepwell,Scenic View and Devotion
51,Temples,Ganesh Tok dedicated to?,Lord Ganesha,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Ganesha
52,Cultural & Historic,Namgyal Institute architecture style?,Tibetan Style,Colonial,Modern,Rajput,Tibetan Style
53,Cultural & Historic,Rabdentse Ruins spread across?,20 hectares,15 hectares,10 hectares,25 hectares,20 hectares
54,Memorials,Tashi View Point also called?,Kanchenjunga View Point,Sunrise Point,Mountain View Point,Peace Point,Sunrise Point
55,Memorials,War Memorial Gangtok honors?,WWII Soldiers,Indian Freedom Fighters,Tibetan Soldiers,Himalayan Kings,WWII Soldiers
56,Cultural Heritage,Yuksom Coronation Throne built in which century?,17th,18th,19th,16th,17th
57,Monasteries,Rumtek Monastery main hall called?,Dukhang,Gompa,Prayer Hall,Chorten,Dukhang
58,Monasteries,Pemayangtse Monastery treasures?,Frescoes and Statues,Lake View,Palace,Stepwell,Frescoes and Statues
59,Monasteries,Tashiding Monastery annual festival known as?,Bumchu Festival,Losar,Chaam,Mask Dance,Bumchu Festival
60,Monasteries,Enchey Monastery also known as?,Gangtok Monastery,White Monastery,Red Monastery,Golden Monastery,Gangtok Monastery
61,Monasteries,Phodong Monastery has how many assembly halls?,3,5,2,4,3
62,Monasteries,Ralang Monastery also famous for?,Masked Dance,Golden Roof,Monk Library,Scenic View,Masked Dance
63,Temples,Kirateshwar Mahadev Temple near which river?,Teesta,Rangit,Dikchu,Lachung,Teesta
64,Temples,Hanuman Tok located in which direction of Gangtok?,North-East,South-West,North-West,South-East,North-East
65,Temples,Ganesh Tok height above sea level?,1700 m,1600 m,1800 m,1500 m,1700 m
66,Cultural & Historic,Namgyal Institute of Tibetology founded by?,Chogyal Palden Thondup Namgyal,Chogyal Phuntsog Namgyal,Lama Dorjee,Lama Sangay,Chogyal Palden Thondup Namgyal
67,Cultural & Historic,Rabdentse Ruins near which river?,Rangeet,Teesta,Dikchu,Lachung,Rangeet
68,Memorials,Tashi View Point famous for which view?,Sunrise over Kanchenjunga,Sunset over Teesta,Lake View,Mountain View,Sunrise over Kanchenjunga
69,Memorials,War Memorial Gangtok situated at?,MG Marg,Gangtok Center,Yuksom,Phodong,MG Marg
70,Cultural Heritage,Yuksom Coronation Throne also called?,First King Throne,King Seat,Coronation Stone,Monarch Seat,First King Throne
71,Monasteries,Rumtek Monastery reconstruction started in which year?,1960,1955,1970,1945,1960
72,Monasteries,Pemayangtse Monastery famous for architecture of?,Tibetan Style,Chinese Style,Indian Style,Colonial,Tibetan Style
73,Monasteries,Tashiding Monastery main festival called?,Bumchu,Festival of Lights,Losar,Masked Dance,Bumchu
74,Temples,Kirateshwar Mahadev Temple attracts which festival?,Maha Shivaratri,Diwali,Holi,Ram Navami,Maha Shivaratri
75,Cultural Heritage,Yuksom Coronation Throne where coronation held?,Yuksom,Pelling,Namchi,Gangtok,Yuksom


QuestionID,Category,Question,OptionA,OptionB,OptionC,OptionD,Answer
1,UNESCO,Which temple is part of the UNESCO World Heritage Chola Temples?,Brihadeeswarar Temple,Meenakshi Temple,Kapaleeshwarar Temple,Thirumalai Nayakkar Palace,Brihadeeswarar Temple
2,UNESCO,Gangaikonda Cholapuram Temple built by which dynasty?,Chola,Pandya,Chalukya,Pallava,Chola
3,UNESCO,Airavatesvara Temple located in?,Darasuram,Gangaikonda Cholapuram,Thanjavur,Chidambaram,Darasuram
4,UNESCO,Mahabalipuram Group of Monuments famous for?,Rock-cut Temples,Fortresses,Pillars,Lakes,Rock-cut Temples
5,Famous Temples,Meenakshi Amman Temple located in?,Madurai,Thanjavur,Chidambaram,Coimbatore,Madurai
6,Famous Temples,Ramanathaswamy Temple situated in?,Rameswaram,Chennai,Coimbatore,Thanjavur,Rameswaram
7,Famous Temples,Chidambaram Nataraja Temple dedicated to?,Lord Shiva,Lord Vishnu,Lord Brahma,Lord Murugan,Lord Shiva
8,Famous Temples,Ekambareswarar Temple located in?,Kanchipuram,Chennai,Coimbatore,Thanjavur,Kanchipuram
9,Famous Temples,Kapaleeshwarar Temple dedicated to?,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Ganesha,Lord Shiva
10,Forts,Fort St. George located in?,Chennai,Coimbatore,Madurai,Thanjavur,Chennai
11,Forts,Gingee Fort also called?,Troy of the East,Red Fort,Golden Fort,Sun Fort,Troy of the East
12,Forts,Vellore Fort famous for?,Granite Walls,Stepwell,Temple,Lake,Granite Walls
13,Palaces,Thirumalai Nayakkar Palace located in?,Madurai,Thanjavur,Coimbatore,Chennai,Madurai
14,Palaces,Chettinad Palace is known for?,Chettinad Architecture,Granite Walls,Stepwell,Fort,Chettinad Architecture
15,Churches,San Thome Basilica located in?,Chennai,Rameswaram,Coimbatore,Madurai,Chennai
16,Churches,Velankanni Church famous for?,Our Lady of Health,Mary,Jesus,Buddha,Our Lady of Health
17,Other,Rock Fort Temple located in?,Tiruchirappalli,Chennai,Coimbatore,Madurai,Tiruchirappalli
18,Other,Kallanai Dam built across which river?,Cauvery,Ganga,Tungabhadra,Kaveri,Cauvery
19,UNESCO,Brihadeeswarar Temple built in which century?,11th,12th,10th,13th,11th
20,UNESCO,Gangaikonda Cholapuram Temple constructed by which ruler?,Rajendra Chola I,Rajendra Chola II,Rajaraja Chola I,Rajaraja Chola II,Rajendra Chola I
21,UNESCO,Airavatesvara Temple dedicated to which deity?,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Brahma,Lord Shiva
22,UNESCO,Mahabalipuram monuments built by?,Pallava Dynasty,Chola Dynasty,Pandya Dynasty,Vijayanagara,Pallava Dynasty
23,Famous Temples,Meenakshi Amman Temple style?,Dravidian,Indo-Saracenic,Mughal,Colonial,Dravidian
24,Famous Temples,Ramanathaswamy Temple famous for?,Longest Corridor,Golden Roof,Stepwell,Palace,Longest Corridor
25,Famous Temples,Chidambaram Nataraja Temple architecture?,Dravidian,Indo-Saracenic,Mughal,Colonial,Dravidian
26,Famous Temples,Ekambareswarar Temple known for?,Five-tiered Gopuram,Golden Roof,Stone Chariot,Lake,Five-tiered Gopuram
27,Famous Temples,Kapaleeshwarar Temple Gopuram painted in?,Bright Colors,Gold,Silver,Stone,Bright Colors
28,Forts,Fort St. George built in which year?,1644,1639,1650,1625,1644
29,Forts,Gingee Fort located in which district?,Villupuram,Tiruvallur,Chennai,Thanjavur,Villupuram
30,Forts,Vellore Fort also houses?,Jain Temple,Palace,Church,Stepwell,Jain Temple
31,Palaces,Thirumalai Nayakkar Palace built in which century?,17th,16th,18th,15th,17th
32,Palaces,Chettinad Palace famous for?,Intricate Woodwork,Stone Chariot,Golden Roof,Granite Walls,Intricate Woodwork
33,Churches,San Thome Basilica built over tomb of?,St. Thomas,St. Francis,St. Peter,St. Paul,St. Thomas
34,Churches,Velankanni Church famous pilgrimage month?,September,August,October,July,September
35,Other,Rock Fort Temple perched on?,Granite Rock,Hill,Lake,Stepwell,Granite Rock
36,Other,Kallanai Dam built by?,King Karikala,King Raja Raja,King Rajendra,King Pulakesin,King Karikala
37,UNESCO,Brihadeeswarar Temple also called?,Big Temple,Golden Temple,Red Temple,Stone Temple,Big Temple
38,UNESCO,Gangaikonda Cholapuram Temple famous for?,Vimana and Sculptures,Vedic Texts,Lakes,Palaces,Vimana and Sculptures
39,UNESCO,Airavatesvara Temple built in which century?,12th,11th,10th,13th,12th
40,UNESCO,Mahabalipuram monuments also called?,Seven Pagodas,Five Pagodas,Ten Pagodas,Three Pagodas,Seven Pagodas
41,Famous Temples,Meenakshi Amman Temple located on bank of?,River Vaigai,River Cauvery,River Godavari,River Krishna,River Vaigai
42,Famous Temples,Ramanathaswamy Temple located on which island?,Rameswaram Island,Pamban Island,Pondicherry Island,Andaman Island,Rameswaram Island
43,Famous Temples,Chidambaram Nataraja Temple famous festival?,Natyanjali Dance Festival,Pongal,Diwali,Holi,Natyanjali Dance Festival
44,Famous Temples,Ekambareswarar Temple one of the Pancha Bhoota Sthalas?,Yes,No,Partially,Planned,Yes
45,Famous Temples,Kapaleeshwarar Temple located in which city?,Chennai,Coimbatore,Madurai,Thanjavur,Chennai
46,Forts,Fort St. George built by?,British East India Company,Portuguese,French,Chola Dynasty,British East India Company
47,Forts,Gingee Fort also known as?,Troy of the East,Red Fort,Golden Fort,Sun Fort,Troy of the East
48,Forts,Vellore Fort famous for which feature?,Granite Walls and Moat,Temple,Palace,Lake,Granite Walls and Moat
49,Palaces,Thirumalai Nayakkar Palace famous for?,Vibrant Stucco Work,Stone Chariot,Golden Roof,Lake,Vibrant Stucco Work
50,Palaces,Chettinad Palace located in which district?,Sivaganga,Thanjavur,Chennai,Coimbatore,Sivaganga
51,Churches,San Thome Basilica architecture style?,Neo-Gothic,Baroque,Dravidian,Indo-Saracenic,Neo-Gothic
52,Churches,Velankanni Church dedicated to?,Virgin Mary,Lord Jesus,St. Thomas,Lord Krishna,Virgin Mary
53,Other,Rock Fort Temple dedicated to?,Lord Shiva,Lord Vishnu,Lord Brahma,Lord Krishna,Lord Shiva
54,Other,Kallanai Dam purpose?,Irrigation,Temple,Fort,Palace,Irrigation
55,UNESCO,Brihadeeswarar Temple Vimana height?,66 meters,50 meters,72 meters,60 meters,66 meters
56,UNESCO,Gangaikonda Cholapuram Temple Vimana height?,55 meters,50 meters,60 meters,45 meters,55 meters
57,UNESCO,Airavatesvara Temple known for?,Stone Carvings and Architecture,Golden Roof,Lake,Temple,Stone Carvings and Architecture
58,UNESCO,Mahabalipuram monuments built by which king?,Narasinga Pallava,Rajaraja Chola,Krishna Deva,Rajendra Chola,Narasinga Pallava
59,Famous Temples,Meenakshi Temple Gopurams numbered?,14,12,16,10,14
60,Famous Temples,Ramanathaswamy Temple corridor length?,1219 meters,1000 meters,800 meters,1500 meters,1219 meters
61,Famous Temples,Chidambaram Nataraja Temple dedicated to which form of Shiva?,Nataraja,Ardhanarishvara,Lingam,Bhairava,Nataraja
62,Famous Temples,Ekambareswarar Temple has how many pillars?,1000,1200,1080,1100,1000
63,Famous Temples,Kapaleeshwarar Temple built in which century?,7th,8th,9th,10th,7th
64,Forts,Fort St. George contains?,Museum and Church,Stepwell,Temple,Lake,Museum and Church
65,Forts,Gingee Fort constructed in which century?,9th,10th,11th,12th,9th
66,Forts,Vellore Fort also known as?,Fortress of Vellore,Red Fort,Golden Fort,Troy of the East,Fortress of Vellore
67,Palaces,Thirumalai Nayakkar Palace located in which city?,Madurai,Thanjavur,Coimbatore,Chennai,Madurai
68,Palaces,Chettinad Palace famous for?,Woodwork and Courtyards,Lake,Stepwell,Temple,Woodwork and Courtyards
69,Churches,San Thome Basilica built over tomb of?,St. Thomas,St. Peter,St. Paul,St. Francis,St. Thomas
70,Churches,Velankanni Church visited by millions annually?,Yes,No,Partial,Planned,Yes
71,Other,Rock Fort Temple perched on which hill?,Trichy Rock,Gingee Hill,Thanjavur Hill,Coimbatore Hill,Trichy Rock
72,Other,Kallanai Dam constructed by?,King Karikala,King Rajendra,King Narasimha,King Raja Raja,King Karikala
73,UNESCO,Brihadeeswarar Temple dedicated to?,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Brahma,Lord Shiva
74,UNESCO,Gangaikonda Cholapuram Temple also called?,Chola Vimana Temple,Big Temple,Red Temple,Golden Temple,Chola Vimana Temple
75,UNESCO,Airavatesvara Temple also called?,Darasuram Temple,Ranganatha Temple,Big Temple,Golden Temple,Darasuram Temple
76,UNESCO,Mahabalipuram monuments UNESCO status granted in?,1984,1985,1986,1987,1984
77,Famous Temples,Meenakshi Amman Temple built by?,Tirumala Nayak,Tirumalai Nayakkar,Chola King,Pandya King,Tirumalai Nayakkar
78,Famous Temples,Ramanathaswamy Temple style?,Dravidian,Indo-Saracenic,Mughal,Colonial,Dravidian
79,Famous Temples,Chidambaram Temple also called?,Thillai Nataraja Temple,Thillai Vishnu Temple,Big Temple,Golden Temple,Thillai Nataraja Temple
80,Famous Temples,Ekambareswarar Temple also part of?,Pancha Bhoota Sthalas,Shakti Peethas,Vaishnava Temples,Jain Temples,Pancha Bhoota Sthalas
81,Famous Temples,Kapaleeshwarar Temple built by?,King Kulothunga,King Rajaraja,King Krishna,King Vijayanagara,King Kulothunga
82,Forts,Fort St. George constructed with?,Granite,Red Sandstone,Marble,Wood,Granite
83,Forts,Gingee Fort constructed using?,Granite,Marble,Wood,Red Sandstone,Granite
84,Forts,Vellore Fort built in which architectural style?,Dravidian,Indo-Saracenic,Mughal,Rajput,Dravidian
85,Palaces,Thirumalai Nayakkar Palace famous for?,Stucco Work and Pillars,Golden Roof,Temple,Stepwell,Stucco Work and Pillars
86,Palaces,Chettinad Palace famous for?,Courtyard and Wood Carvings,Lake,Temple,Fort,Courtyard and Wood Carvings
87,Churches,San Thome Basilica also known for?,Neo-Gothic Architecture,Golden Roof,Lake,Temple,Neo-Gothic Architecture
88,Churches,Velankanni Church style?,Gothic,Neo-Gothic,Dravidian,Colonial,Neo-Gothic
89,Other,Rock Fort Temple attracts tourists for?,Architecture and Views,Palace,Temple,Lake,Architecture and Views
90,Other,Kallanai Dam also called?,Grand Anicut,Coronation Dam,Stone Dam,Big Dam,Grand Anicut
91,UNESCO,Brihadeeswarar Temple located in which city?,Thanjavur,Madurai,Chidambaram,Chennai,Thanjavur
92,UNESCO,Gangaikonda Cholapuram Temple located in?,Ariyalur,Dharmapuri,Thanjavur,Chidambaram,Ariyalur
93,UNESCO,Airavatesvara Temple built by?,Rajendra Chola I,Rajendra Chola II,Rajaraja Chola I,Rajaraja Chola II,Rajendra Chola I
94,UNESCO,Mahabalipuram monuments mainly made of?,Granite,Marble,Red Sandstone,Limestone,Granite
95,Famous Temples,Meenakshi Temple main deity?,Goddess Meenakshi,Lord Shiva,Lord Vishnu,Lord Krishna,Goddess Meenakshi
96,Famous Temples,Ramanathaswamy Temple famous corridor length?,1219 m,1000 m,800 m,1500 m,1219 m
97,Famous Temples,Chidambaram Nataraja Temple famous for?,Natyanjali Dance Festival,Diwali,Holi,Pongal,Natyanjali Dance Festival
98,Famous Temples,Ekambareswarar Temple built in which century?,6th,7th,8th,9th,6th
99,Forts,Fort St. George foundation laid by?,Francis Day,Robert Clive,King Rajaraja,King Karikala,Francis Day
100,Forts,Gingee Fort known as?,Troy of the East,Red Fort,Golden Fort,Sun Fort,Troy of the East

QuestionID,Category,Question,OptionA,OptionB,OptionC,OptionD,Answer
1,Forts,Golconda Fort is located in which city?,Hyderabad,Warangal,Karimnagar,Khammam,Hyderabad
2,Forts,Warangal Fort famous for?,Kakatiya Architecture,Dravidian Temples,Mughal Architecture,British Fort,Kakatiya Architecture
3,Forts,Bhongir Fort also called?,Bhuvanagiri Fort,Khammam Fort,Golconda Fort,Warangal Fort,Bhuvanagiri Fort
4,Forts,Medak Fort located in which district?,Medak,Hyderabad,Warangal,Nalgonda,Medak
5,Forts,Khammam Fort built by?,Kakatiya Dynasty,Qutb Shahi Dynasty,Mughal Empire,British Empire,Kakatiya Dynasty
6,Mosques,Charminar built by?,Muhammad Quli Qutb Shah,Asaf Jahi Nizam,Tipu Sultan,Raja Raja Chola,Muhammad Quli Qutb Shah
7,Mosques,Charminar famous for?,Four Minarets,Golden Dome,Stone Carvings,Stepwell,Four Minarets
8,Mosques,Mecca Masjid located in?,Hyderabad,Warangal,Medak,Khammam,Hyderabad
9,Mosques,Mecca Masjid built by?,Muhammad Quli Qutb Shah,Sultan Muhammad Quli Qutb Shah,Muhammad Bin Tughlaq,Asaf Jah I,Sultan Muhammad Quli Qutb Shah
10,Mosques,Qutb Shahi Tombs located in?,Hyderabad,Warangal,Golconda,Medak,Hyderabad
11,Mosques,Taramati Baradari originally served as?,Pleasure Pavilion,Fort,Garrison,Palace,Pleasure Pavilion
12,Temples,Thousand Pillar Temple dedicated to?,Lord Shiva,Lord Vishnu,Lord Krishna,Lord Ganesha,Lord Shiva
13,Temples,Yadadri Temple dedicated to?,Lord Narasimha,Lord Vishnu,Lord Shiva,Lord Krishna,Lord Narasimha
14,Temples,Ramappa Temple located in?,Mulugu District,Warangal,Hyderabad,Medak,Mulugu District
15,Temples,Ramappa Temple UNESCO status granted in?,2021,2019,2020,2022,2021
16,Palaces,Chowmahalla Palace located in?,Hyderabad,Warangal,Karimnagar,Khammam,Hyderabad
17,Palaces,Falaknuma Palace built by?,Asaf Jahi Nizam,Tipu Sultan,Mughal Emperor,Raja Raja Chola,Asaf Jahi Nizam
18,Other,Kakatiya Kala Thoranam also called?,Warangal Gate,Victory Arch,Stone Gate,Temple Gate,Warangal Gate
19,Other,Paigah Tombs located in?,Hyderabad,Medak,Warangal,Khammam,Hyderabad
20,Forts,Golconda Fort famous for?,Acoustics and Granite Walls,Stepwell,Lake,Temple,Acoustics and Granite Walls
21,Forts,Warangal Fort main entrance called?,Keerthi Torana,Fort Gate,Granite Arch,Stone Gate,Keerthi Torana
22,Forts,Bhongir Fort built on?,Hilltop,Plain Land,Riverbank,Lake,Hilltop
23,Forts,Medak Fort architecture style?,Qutb Shahi,Kakatiya,Mughal,Dravidian,Kakatiya
24,Forts,Khammam Fort originally constructed in which century?,12th,10th,14th,16th,12th
25,Mosques,Charminar built in which year?,1591,1600,1585,1575,1591
26,Mosques,Mecca Masjid construction started in?,1614,1591,1620,1605,1614
27,Mosques,Qutb Shahi Tombs constructed by?,Qutb Shahi Dynasty,Chola Dynasty,Mughal Empire,British Empire,Qutb Shahi Dynasty
28,Mosques,Taramati Baradari located near?,Golconda Fort,Warangal Fort,Medak Fort,Khammam Fort,Golconda Fort
29,Temples,Thousand Pillar Temple built by?,King Rudra Deva,King Prataparudra,King Ganapati,King Rajaraja I,King Rudra Deva
30,Temples,Yadadri Temple originally called?,Yadagirigutta,Warangal Temple,Medak Temple,Golconda Temple,Yadagirigutta
31,Temples,Ramappa Temple also known as?,Ramalingeswara Temple,Rudreswara Temple,Chaturmukha Temple,Thousand Pillar Temple,Ramalingeswara Temple
32,Palaces,Chowmahalla Palace also called?,Four Palaces,Grand Palace,Luxury Palace,King's Palace,Four Palaces
33,Palaces,Falaknuma Palace known for?,Italian Marble and Luxury,Stepwell,Fort,Garden,Italian Marble and Luxury
34,Other,Kakatiya Kala Thoranam built in which century?,12th,11th,14th,10th,12th
35,Other,Paigah Tombs famous for?,Intricate Stucco Work,Golden Dome,Stone Chariot,Lake,Intricate Stucco Work
36,Forts,Golconda Fort famous for which acoustic feature?,Clap Echo,Drums,Temple Bells,Lake Echo,Clap Echo
37,Forts,Warangal Fort built by?,Kakatiya King Ganapati Deva,Kakatiya King Rudra,Kakatiya King Prataparudra,Qutb Shahi King,Kakatiya King Ganapati Deva
38,Forts,Bhongir Fort originally a?,Military Fortress,Palace,Temple,Stepwell,Military Fortress
39,Forts,Medak Fort also has?,Temple and Watchtower,Stepwell,Lake,Palace,Temple and Watchtower
40,Forts,Khammam Fort main material used?,Granite,Red Sandstone,Marble,Wood,Granite
41,Mosques,Charminar minarets count?,4,3,5,6,4
42,Mosques,Mecca Masjid bricks sourced from?,Mecca,Local Quarry,Hyderabad,Golconda,Mecca
43,Mosques,Qutb Shahi Tombs consist of how many tombs?,7,8,9,10,7
44,Mosques,Taramati Baradari built in which century?,16th,15th,17th,14th,16th
45,Temples,Thousand Pillar Temple also known as?,Rudreswara Temple,Kailasanatha Temple,Chaturmukha Temple,Ramalingeswara Temple,Rudreswara Temple
46,Temples,Yadadri Temple architecture style?,Dravidian,Kakatiya,Mughal,Indo-Islamic,Dravidian
47,Temples,Ramappa Temple main material?,Sandstone,Granite,Marble,Red Stone,Sandstone
48,Palaces,Chowmahalla Palace famous for?,Durbar Hall and Courtyard,Golden Roof,Temple,Fort,Durbar Hall and Courtyard
49,Palaces,Falaknuma Palace originally owned by?,Nizam of Hyderabad,King of Golconda,Mughal Emperor,Chola King,Nizam of Hyderabad
50,Other,Kakatiya Kala Thoranam part of which fort?,Warangal Fort,Golconda Fort,Khammam Fort,Medak Fort,Warangal Fort
51,Other,Paigah Tombs built by?,Paigah Nobles,Qutb Shahi King,Nizam of Hyderabad,Chola King,Paigah Nobles
52,Forts,Golconda Fort walls made of?,Granite and Lime,Red Sandstone,Marble,Wood,Granite and Lime
53,Forts,Warangal Fort known for?,Stone Gates and Moats,Temple,Palace,Lake,Stone Gates and Moats
54,Forts,Bhongir Fort located on?,Granite Hill,Sandstone Hill,Plain,Plateau,Granite Hill
